employee_id,age,gender,marital_status,education_level,years_of_experience,job_role,department,job_level,employment_type,work_location,reporting_manager_score,monthly_income,bonus_percentage,stock_option_level,benefits_satisfaction,performance_rating,projects_completed,average_work_hours,absenteeism_days,promotion_last_2yrs,job_satisfaction,work_life_balance,engagement_score,training_hours,internal_mobility,tenure_years,time_since_last_promotion,time_in_current_role,attrition_status
E03849,22,Male,Married,Bachelor,3.0,Sales,HR,Entry,Contract,Onsite,6.4,84905,23.67,Low,3,5,14,33.9,14,No,4,4,74.82,90,No,2.3,43,1,Stayed
E03850,55,Male,Single,High School,0.7,Manager,Finance,Senior,Contract,Remote,2.1,112249,27.37,None,1,5,8,48.9,17,Yes,4,5,63.69,83,No,5.2,20,37,Left
E03851,50,Female,Single,PhD,5.7,Sales,Operations,Mid,Full-time,Remote,7.7,121577,13.58,Low,4,1,2,64.6,2,Yes,2,5,94.61,14,Yes,6.9,21,27,Stayed
E03852,34,Male,Married,Master,15.1,Consultant,Operations,Executive,Contract,Remote,9.3,117083,7.37,Low,1,1,11,46.5,14,Yes,3,5,82.83,62,No,4.9,44,25,Stayed
E03853,50,Male,Married,Diploma,28.2,Analyst,HR,Entry,Contract,Hybrid,4.5,113182,3.56,None,2,1,3,68.5,14,Yes,4,1,61.53,47,Yes,3.3,20,13,Left
E03854,45,Male,Married,Diploma,10.2,Consultant,Operations,Senior,Full-time,Remote,5.8,36824,23.93,High,3,3,4,55.2,9,Yes,2,5,42.5,4,No,8.3,58,7,Stayed
E03855,47,Male,Married,PhD,22.1,Sales,HR,Executive,Full-time,Hybrid,5.4,137407,16.06,Medium,4,4,9,60.3,11,No,3,2,85.18,79,Yes,12.0,32,10,Stayed
E03856,38,Male,Married,High School,14.7,Manager,Finance,Senior,Contract,Remote,8.1,109743,20.23,None,3,4,14,50.4,11,Yes,2,5,53.95,67,No,15.4,32,32,Left
E03857,28,Male,Single,Diploma,8.6,Consultant,Sales,Mid,Contract,Remote,9.9,110497,4.78,None,3,4,7,47.2,4,No,4,1,88.76,30,Yes,18.0,35,59,Left
E03858,34,Male,Single,High School,18.2,Manager,Sales,Executive,Contract,Onsite,7.6,149182,0.2,Medium,4,5,9,33.4,4,No,1,5,64.05,92,Yes,7.8,30,12,Stayed
E03859,26,Male,Married,PhD,28.0,Engineer,Finance,Entry,Contract,Onsite,2.9,137987,29.03,Low,4,5,1,34.8,7,Yes,4,1,73.64,62,No,12.8,15,38,Stayed
E03860,47,Female,Married,Diploma,29.2,Manager,Operations,Executive,Contract,Onsite,7.3,67486,24.33,None,5,3,3,52.9,12,Yes,5,4,14.21,39,Yes,9.8,47,50,Stayed
E03861,24,Male,Married,Bachelor,29.7,Analyst,IT,Mid,Contract,Hybrid,6.5,147093,12.0,High,5,1,10,54.5,7,No,5,2,99.13,61,No,14.1,29,45,Left
E03862,28,Male,Married,Master,12.2,Sales,Operations,Senior,Full-time,Remote,2.9,58403,13.71,None,5,1,13,69.4,3,No,1,1,77.91,67,Yes,14.8,15,5,Stayed
E03863,22,Female,Married,High School,27.9,HR,HR,Executive,Contract,Onsite,3.2,92078,27.87,Medium,1,2,1,64.3,12,No,4,3,62.38,68,No,0.9,10,52,Stayed
E03864,38,Female,Married,High School,7.8,HR,IT,Senior,Full-time,Remote,6.9,131568,6.23,High,2,2,2,63.8,18,No,4,3,57.9,51,Yes,14.0,54,18,Stayed
E03865,46,Female,Married,High School,26.0,Consultant,Finance,Entry,Full-time,Onsite,8.3,116310,24.08,None,2,2,2,41.5,9,No,3,4,63.95,93,No,1.5,56,27,Stayed
E03866,24,Male,Married,High School,33.2,Sales,Sales,Executive,Contract,Remote,7.9,76968,0.54,High,1,5,6,46.5,3,Yes,5,5,14.13,67,Yes,4.9,35,23,Left
E03867,36,Female,Married,PhD,1.0,Engineer,Sales,Senior,Full-time,Onsite,6.5,140154,26.27,Medium,5,4,4,34.1,18,Yes,1,2,42.82,70,No,6.2,52,23,Stayed
E03868,50,Female,Single,PhD,15.7,Consultant,Operations,Entry,Contract,Onsite,9.4,16215,17.68,None,2,3,1,53.3,18,No,3,4,18.05,24,Yes,12.3,46,34,Stayed
E03869,53,Male,Married,PhD,22.8,Manager,Sales,Mid,Full-time,Onsite,7.6,51153,14.33,None,5,4,11,32.8,18,No,2,5,25.79,77,Yes,5.7,36,48,Left
E03870,47,Male,Married,PhD,24.7,HR,Operations,Executive,Contract,Onsite,5.9,83717,21.19,Medium,4,1,5,47.9,16,No,2,4,39.97,59,No,9.8,25,6,Stayed
E03871,37,Female,Single,Diploma,6.6,Manager,HR,Executive,Full-time,Onsite,8.3,29828,2.03,High,1,2,3,52.6,8,No,3,5,70.54,39,Yes,12.2,36,8,Stayed
E03872,46,Female,Single,PhD,34.0,HR,HR,Executive,Contract,Remote,3.6,137404,5.87,High,5,4,12,39.1,15,Yes,1,5,93.76,40,Yes,19.3,11,0,Stayed
E03873,49,Male,Single,Diploma,21.7,HR,Finance,Senior,Full-time,Onsite,3.4,114842,12.21,Medium,1,1,1,61.0,9,No,3,3,98.84,92,No,13.1,45,50,Stayed
E03874,30,Male,Married,Bachelor,6.2,HR,HR,Senior,Full-time,Remote,9.7,54181,18.54,High,3,2,2,57.0,13,Yes,1,4,77.6,35,No,14.4,43,51,Left
E03875,22,Male,Married,PhD,1.2,Sales,Operations,Entry,Full-time,Onsite,9.5,58519,4.34,High,1,4,14,35.9,14,No,4,5,34.19,58,Yes,7.2,3,5,Left
E03876,50,Male,Married,Bachelor,27.5,Analyst,Sales,Executive,Full-time,Remote,8.9,50216,11.38,None,1,4,1,69.3,16,Yes,2,2,39.01,41,No,8.9,59,41,Stayed
E03877,43,Male,Married,PhD,3.2,Sales,HR,Entry,Full-time,Onsite,2.9,146013,7.83,High,5,4,3,51.7,19,No,2,2,37.64,98,No,3.1,22,11,Left
E03878,37,Female,Single,Bachelor,5.4,Manager,HR,Executive,Full-time,Onsite,6.3,114822,19.37,Medium,1,2,11,31.1,2,No,3,4,85.47,10,No,7.2,32,27,Stayed
E03879,28,Male,Married,Master,20.3,Sales,Operations,Mid,Contract,Onsite,5.8,106814,27.58,High,3,5,13,44.0,6,No,5,1,79.71,27,Yes,2.0,51,39,Stayed
E03880,35,Male,Married,Bachelor,21.3,Consultant,HR,Executive,Contract,Hybrid,2.8,101094,4.98,None,4,2,11,69.2,5,No,3,3,15.68,14,Yes,7.7,36,37,Stayed
E03881,50,Male,Single,Diploma,24.2,Engineer,Sales,Entry,Full-time,Remote,5.0,16331,5.68,High,2,3,13,66.1,7,Yes,4,3,54.52,14,No,14.8,22,27,Left
E03882,40,Male,Married,High School,14.1,Consultant,Sales,Senior,Full-time,Remote,5.2,31844,18.02,Medium,4,2,2,36.0,7,No,3,2,67.76,81,Yes,14.1,31,25,Left
E03883,40,Male,Married,Bachelor,27.2,Sales,Sales,Mid,Full-time,Onsite,3.2,94187,13.61,Low,1,4,7,64.2,18,Yes,1,3,11.4,60,Yes,11.6,42,50,Left
E03884,23,Female,Married,High School,34.1,Manager,Sales,Mid,Contract,Onsite,9.6,99141,21.54,Low,3,1,13,54.7,19,Yes,4,4,63.42,1,Yes,9.8,18,34,Stayed
E03885,36,Male,Married,Master,9.9,Engineer,IT,Executive,Full-time,Onsite,5.4,71934,8.64,Low,3,1,3,30.9,7,No,2,1,94.73,29,No,16.6,49,17,Stayed
E03886,24,Female,Single,Master,24.8,Consultant,Sales,Mid,Full-time,Hybrid,5.7,87119,16.34,Low,4,4,9,60.3,8,Yes,1,4,14.26,72,No,19.7,19,26,Stayed
E03887,32,Male,Single,Diploma,32.5,Engineer,IT,Entry,Full-time,Onsite,6.4,113862,11.6,None,5,5,2,46.5,4,No,3,2,25.4,13,Yes,19.9,6,56,Left
E03888,51,Female,Single,Diploma,24.2,Manager,Sales,Entry,Contract,Onsite,9.0,67901,8.44,High,2,5,14,45.8,13,No,5,3,19.3,5,No,0.8,46,58,Stayed
E03889,39,Female,Single,Bachelor,24.0,HR,Sales,Executive,Full-time,Remote,5.8,32937,21.88,None,1,2,14,45.3,19,No,5,4,43.24,26,No,2.6,49,56,Stayed
E03890,23,Male,Married,PhD,8.2,Manager,Operations,Senior,Contract,Hybrid,5.9,134909,23.88,Low,1,2,13,53.9,9,Yes,1,1,43.26,59,No,7.5,31,49,Stayed
E03891,53,Male,Married,Master,19.0,Analyst,Sales,Mid,Full-time,Remote,3.2,53069,9.87,High,4,1,9,58.6,19,Yes,3,5,96.01,36,No,12.9,6,9,Stayed
E03892,29,Male,Married,High School,19.9,Engineer,HR,Mid,Full-time,Hybrid,6.4,113000,18.69,Low,3,4,8,55.9,11,Yes,5,3,82.04,96,Yes,12.8,39,46,Stayed
E03893,43,Male,Single,PhD,24.7,Manager,Sales,Executive,Contract,Hybrid,4.4,128495,5.36,Low,3,4,8,39.7,18,No,1,3,67.34,78,No,17.4,5,15,Stayed
E03894,27,Male,Single,Master,34.9,HR,Finance,Mid,Full-time,Remote,6.8,17461,23.73,Medium,5,2,2,58.3,3,Yes,5,5,67.8,73,No,11.0,31,7,Stayed
E03895,33,Female,Single,Bachelor,1.7,HR,Operations,Senior,Full-time,Remote,3.7,50306,8.44,None,2,3,11,35.4,7,Yes,1,3,69.99,3,Yes,5.3,8,59,Stayed
E03896,57,Male,Married,Master,2.8,Manager,Operations,Executive,Full-time,Hybrid,7.4,137071,5.13,Low,1,2,3,68.9,7,No,1,4,25.38,92,No,3.4,43,42,Stayed
E03897,36,Male,Married,Diploma,3.2,Consultant,Sales,Entry,Contract,Hybrid,6.6,135579,28.2,Low,4,2,6,48.9,19,Yes,3,2,41.88,1,No,10.2,48,6,Stayed
E03898,49,Female,Single,High School,26.1,Manager,Finance,Mid,Contract,Onsite,5.3,116894,12.67,None,5,5,2,33.7,2,Yes,5,3,68.19,31,Yes,19.6,25,12,Left
E03899,39,Male,Single,High School,5.2,HR,Sales,Executive,Full-time,Onsite,1.9,28880,19.3,Low,2,2,9,53.1,5,No,1,2,13.01,45,No,12.1,26,53,Stayed
E03900,23,Female,Married,Diploma,22.0,Manager,HR,Entry,Full-time,Remote,6.6,91026,24.28,Low,1,2,8,53.1,17,Yes,2,2,54.09,5,No,2.2,17,58,Left
E03901,34,Male,Married,PhD,11.7,Analyst,Operations,Entry,Contract,Hybrid,8.7,76684,20.58,High,2,3,6,31.6,17,No,1,4,85.3,74,Yes,1.4,51,43,Stayed
E03902,36,Female,Married,Diploma,16.3,Consultant,Operations,Entry,Contract,Remote,2.5,137060,16.94,None,1,1,13,30.4,4,Yes,1,5,59.06,24,No,14.1,23,47,Stayed
E03903,41,Male,Single,High School,7.9,Manager,Finance,Executive,Full-time,Onsite,1.8,105599,11.15,None,2,1,5,69.8,2,No,4,3,87.87,64,No,14.2,34,46,Stayed
E03904,50,Female,Single,Bachelor,30.4,HR,IT,Executive,Full-time,Onsite,1.4,110974,27.56,Medium,2,2,13,45.6,13,No,1,1,77.18,17,No,12.2,58,10,Stayed
E03905,50,Female,Single,PhD,20.7,Manager,Finance,Entry,Full-time,Onsite,1.3,63985,4.01,High,4,4,11,39.8,18,No,3,3,58.5,66,Yes,14.3,23,52,Left
E03906,24,Male,Single,Master,33.1,Manager,HR,Entry,Contract,Hybrid,8.6,60091,26.52,None,5,2,13,51.9,8,Yes,3,4,43.91,89,No,5.6,19,34,Stayed
E03907,40,Male,Married,Bachelor,20.3,Engineer,Finance,Executive,Contract,Remote,7.5,96810,21.3,Low,3,5,11,30.3,0,Yes,1,4,69.02,76,No,9.5,42,4,Left
E03908,24,Male,Married,PhD,4.8,Manager,IT,Executive,Contract,Hybrid,2.8,48726,17.14,None,2,3,5,30.5,5,Yes,3,5,54.77,74,No,11.2,52,28,Left
E03909,35,Female,Married,High School,6.4,Analyst,HR,Senior,Contract,Hybrid,9.3,76940,9.74,None,4,2,7,34.5,17,Yes,1,2,99.48,4,Yes,2.3,50,22,Stayed
E03910,25,Female,Single,High School,34.6,HR,HR,Entry,Full-time,Onsite,2.2,126245,4.38,Low,3,1,8,62.1,4,Yes,3,1,64.94,4,Yes,18.6,43,51,Stayed
E03911,32,Female,Married,Bachelor,25.5,Sales,IT,Mid,Contract,Onsite,4.4,106747,13.29,High,5,2,13,39.9,15,Yes,2,3,32.66,5,No,14.0,53,36,Stayed
E03912,52,Male,Married,PhD,2.2,Engineer,Sales,Mid,Contract,Remote,5.1,55039,23.51,None,5,3,2,50.1,10,Yes,1,1,96.67,11,No,17.5,15,57,Stayed
E03913,53,Male,Married,Master,24.8,Sales,Finance,Executive,Contract,Hybrid,1.7,137856,22.36,Medium,2,3,2,38.9,17,Yes,1,2,35.83,68,No,2.9,18,20,Left
E03914,48,Female,Married,Master,14.7,Manager,HR,Mid,Full-time,Remote,4.1,138358,19.36,None,1,4,7,51.8,12,Yes,2,2,90.17,0,Yes,9.5,8,33,Stayed
E03915,51,Male,Married,Diploma,11.1,Consultant,Finance,Executive,Full-time,Remote,1.9,117639,29.77,None,5,4,2,50.4,12,Yes,3,1,54.3,8,No,16.8,53,33,Stayed
E03916,23,Female,Single,Bachelor,5.8,Analyst,IT,Senior,Full-time,Remote,8.1,82951,29.18,Low,4,4,3,46.0,12,Yes,3,4,73.44,58,Yes,14.4,16,16,Stayed
E03917,30,Male,Married,PhD,29.5,Analyst,Operations,Executive,Full-time,Remote,1.4,76168,12.0,High,2,2,6,47.3,10,Yes,5,2,28.15,3,Yes,11.8,9,48,Left
E03918,49,Male,Married,Bachelor,2.7,Analyst,IT,Entry,Contract,Onsite,1.2,79469,5.78,Medium,5,1,6,56.1,12,No,2,3,60.35,9,No,0.7,2,49,Stayed
E03919,52,Female,Single,Master,10.5,Engineer,Finance,Executive,Contract,Remote,7.6,62252,13.92,Medium,2,5,1,63.7,8,Yes,2,1,28.1,52,Yes,11.2,47,12,Stayed
E03920,55,Male,Single,PhD,11.1,Manager,HR,Mid,Full-time,Onsite,8.0,44403,25.34,High,1,1,12,42.8,0,No,4,2,31.38,76,No,7.0,39,54,Stayed
E03921,36,Male,Married,High School,6.1,Analyst,Finance,Mid,Full-time,Remote,5.5,60456,13.76,None,5,3,10,51.3,5,No,3,4,24.56,14,Yes,1.3,17,4,Stayed
E03922,46,Male,Married,High School,18.0,Manager,Operations,Mid,Full-time,Onsite,3.9,142569,10.08,Medium,2,1,12,64.2,1,Yes,1,1,50.44,35,Yes,5.9,10,30,Stayed
E03923,57,Male,Married,PhD,0.9,Consultant,HR,Entry,Contract,Remote,3.1,105399,22.24,Low,4,2,1,36.7,11,Yes,2,4,56.32,82,Yes,15.7,55,52,Left
E03924,29,Male,Married,Bachelor,10.9,Manager,Operations,Executive,Contract,Hybrid,2.1,20916,19.5,None,5,4,3,69.2,13,Yes,4,3,33.64,62,No,19.6,41,16,Stayed
E03925,30,Female,Single,Bachelor,32.7,Sales,Sales,Executive,Contract,Hybrid,5.4,19320,29.06,Medium,1,1,4,60.0,17,No,3,5,65.22,27,Yes,8.5,53,23,Stayed
E03926,58,Male,Married,High School,11.2,Manager,IT,Mid,Contract,Onsite,5.4,148103,16.48,Low,3,3,13,44.6,11,Yes,1,1,34.39,53,No,2.4,26,16,Stayed
E03927,53,Female,Single,High School,12.9,Manager,Sales,Entry,Full-time,Onsite,5.1,47495,29.02,High,3,3,5,45.0,18,Yes,4,3,56.93,34,No,18.4,3,47,Left
E03928,38,Male,Married,Master,16.8,HR,Finance,Mid,Full-time,Remote,8.0,18535,8.73,High,2,5,14,38.2,15,No,2,4,71.72,7,No,1.8,44,45,Stayed
E03929,56,Male,Married,PhD,19.9,Sales,Sales,Mid,Contract,Hybrid,1.9,127653,25.94,High,5,1,6,40.7,19,No,1,4,15.4,21,No,6.8,49,15,Left
E03930,58,Female,Married,Bachelor,28.4,Engineer,IT,Entry,Contract,Remote,7.0,50842,10.53,High,5,2,14,53.5,13,Yes,1,4,87.41,32,Yes,3.7,34,25,Left
E03931,40,Female,Single,Master,7.1,Manager,HR,Mid,Full-time,Onsite,4.6,47547,24.29,Low,1,3,2,30.1,18,Yes,5,1,42.2,31,No,5.4,1,20,Stayed
E03932,50,Male,Married,Bachelor,30.6,Analyst,Operations,Senior,Full-time,Remote,3.2,32180,27.78,Low,3,5,12,30.9,16,Yes,4,3,56.52,67,Yes,13.2,9,10,Left
E03933,28,Male,Married,High School,26.6,HR,HR,Entry,Full-time,Hybrid,7.1,88702,18.7,None,4,3,0,69.5,9,No,1,4,50.12,90,Yes,1.4,44,23,Stayed
E03934,49,Female,Single,PhD,25.4,Manager,Sales,Mid,Contract,Hybrid,2.8,130879,21.86,High,3,5,1,39.4,3,Yes,2,4,95.47,81,Yes,7.9,19,49,Stayed
E03935,30,Female,Married,Diploma,3.5,HR,Finance,Executive,Full-time,Hybrid,3.1,48704,28.76,High,5,3,0,63.2,15,No,1,5,27.08,91,Yes,0.6,52,30,Stayed
E03936,49,Female,Single,PhD,1.2,Engineer,Sales,Senior,Contract,Hybrid,10.0,74797,11.25,High,4,2,13,54.5,0,Yes,5,3,66.42,43,Yes,8.6,30,37,Stayed
E03937,27,Female,Married,Diploma,21.0,HR,IT,Executive,Full-time,Hybrid,9.0,142438,15.35,Low,4,2,1,47.8,1,No,5,3,84.57,7,Yes,9.5,58,3,Stayed
E03938,50,Male,Single,Master,30.3,Analyst,IT,Executive,Contract,Onsite,7.3,58139,26.95,High,1,3,5,59.3,12,Yes,1,5,48.57,56,No,16.7,43,5,Left
E03939,38,Male,Single,Diploma,20.7,Manager,Finance,Senior,Full-time,Remote,3.8,21097,20.18,Low,2,4,9,32.0,9,Yes,3,4,40.17,10,No,10.4,36,33,Stayed
E03940,37,Male,Single,Diploma,7.9,Analyst,HR,Entry,Full-time,Remote,5.8,113326,26.21,None,2,2,6,60.2,17,Yes,1,2,20.11,85,Yes,3.6,48,45,Stayed
E03941,44,Male,Married,Master,3.6,Consultant,IT,Mid,Full-time,Remote,2.1,126205,18.55,High,1,2,11,64.3,0,No,5,4,74.87,48,No,12.2,56,22,Stayed
E03942,52,Male,Single,PhD,24.6,HR,IT,Executive,Full-time,Onsite,4.0,116507,22.19,None,5,5,7,41.2,5,No,5,2,80.75,61,Yes,5.4,16,48,Stayed
E03943,24,Female,Single,Master,25.4,HR,Finance,Executive,Full-time,Onsite,1.6,146345,0.39,Low,5,5,7,42.1,3,Yes,2,4,38.22,0,Yes,10.5,26,17,Left
E03944,42,Female,Married,High School,6.5,HR,HR,Executive,Full-time,Onsite,6.5,108727,10.19,None,2,1,9,34.1,12,Yes,2,3,79.83,96,No,5.7,58,37,Stayed
E03945,47,Female,Single,High School,1.5,Sales,Sales,Entry,Contract,Onsite,8.7,39741,23.11,Medium,3,1,6,64.2,8,No,3,3,18.98,20,No,5.3,4,36,Stayed
E03946,57,Male,Married,Diploma,14.6,Engineer,Operations,Executive,Full-time,Remote,8.3,55624,12.12,None,1,2,1,62.3,15,Yes,2,2,48.74,37,Yes,15.9,17,53,Stayed
E03947,58,Female,Married,Master,20.6,Sales,Finance,Executive,Contract,Hybrid,8.7,74370,10.89,Low,3,2,10,47.0,5,Yes,1,1,34.91,82,Yes,10.4,19,16,Left
E03948,43,Male,Single,Master,24.9,Analyst,HR,Executive,Full-time,Hybrid,2.6,137484,28.55,None,1,3,14,45.1,1,Yes,1,1,34.79,34,Yes,15.7,4,31,Left
E03949,33,Male,Single,Master,28.4,Consultant,Operations,Senior,Full-time,Onsite,6.9,24128,16.58,None,1,4,8,47.1,1,Yes,5,4,93.74,40,No,8.9,37,47,Left
E03950,34,Male,Married,PhD,21.6,Engineer,Finance,Senior,Full-time,Remote,9.6,105252,5.77,Low,2,3,4,46.8,12,No,1,5,79.87,57,No,6.4,40,48,Stayed
E03951,32,Female,Single,Bachelor,4.3,Engineer,Sales,Executive,Full-time,Remote,8.0,69588,14.17,Low,2,2,3,47.2,9,No,5,4,78.96,61,No,10.9,18,21,Left
E03952,37,Male,Single,Bachelor,24.0,Manager,Sales,Entry,Contract,Onsite,1.0,139834,15.56,High,3,5,1,35.8,17,No,1,2,54.39,69,Yes,16.7,46,10,Stayed
E03953,29,Male,Single,Bachelor,34.5,Consultant,HR,Entry,Full-time,Remote,8.9,48534,29.66,None,5,1,10,30.5,3,Yes,1,2,65.95,78,No,2.6,8,44,Left
E03954,23,Female,Single,PhD,31.7,HR,HR,Mid,Full-time,Hybrid,7.4,147698,21.55,High,4,4,7,60.5,19,Yes,1,3,80.74,23,No,19.4,50,59,Stayed
E03955,51,Male,Married,Master,30.6,Sales,Sales,Senior,Full-time,Onsite,2.1,73176,15.58,Medium,3,5,9,43.7,13,No,1,4,33.99,32,Yes,10.5,17,34,Stayed
E03956,51,Female,Married,Bachelor,10.9,HR,Sales,Entry,Contract,Remote,3.8,110536,12.96,Medium,1,2,3,49.6,4,Yes,2,5,36.22,88,Yes,9.5,53,54,Stayed
E03957,33,Male,Single,Master,26.4,Manager,Finance,Executive,Contract,Remote,2.1,70472,27.46,Low,4,4,0,42.3,11,Yes,2,4,89.52,73,No,19.4,36,10,Left
E03958,31,Female,Married,Diploma,29.9,Sales,HR,Senior,Full-time,Remote,7.6,128060,19.38,High,4,4,5,45.3,6,Yes,5,4,30.61,12,No,7.4,54,19,Stayed
E03959,32,Male,Single,Bachelor,23.9,HR,Operations,Entry,Full-time,Onsite,1.0,92853,10.68,Medium,4,1,12,33.0,9,No,4,4,71.2,63,No,8.5,47,9,Left
E03960,36,Male,Single,Diploma,9.1,Analyst,Sales,Mid,Full-time,Hybrid,5.2,138021,13.94,None,4,4,10,44.8,0,No,1,1,92.7,92,No,3.1,2,27,Stayed
E03961,37,Female,Single,PhD,33.4,HR,Operations,Executive,Full-time,Remote,10.0,53602,8.34,Low,4,2,3,48.5,6,No,5,5,95.7,40,Yes,17.8,56,59,Stayed
E03962,38,Male,Single,High School,16.1,Sales,HR,Senior,Contract,Onsite,8.7,86160,28.81,None,3,1,11,63.3,2,No,5,4,37.29,0,No,19.6,27,46,Left
E03963,47,Female,Married,PhD,5.0,Analyst,HR,Mid,Contract,Onsite,6.3,140787,21.06,High,2,2,6,42.9,11,No,1,1,95.52,73,Yes,3.6,48,38,Stayed
E03964,23,Male,Single,PhD,4.3,Manager,IT,Mid,Contract,Remote,7.2,119346,11.77,High,2,4,14,33.5,18,Yes,1,4,22.42,97,Yes,19.0,2,31,Stayed
E03965,33,Female,Married,PhD,22.8,Manager,Sales,Senior,Contract,Onsite,6.4,116181,5.5,Medium,1,2,6,60.4,19,Yes,5,5,31.83,99,No,0.7,12,52,Stayed
E03966,47,Male,Single,Bachelor,15.6,Analyst,HR,Entry,Contract,Hybrid,8.3,100445,5.31,High,5,5,9,45.0,1,Yes,5,3,46.15,40,No,14.9,11,6,Stayed
E03967,44,Male,Married,Diploma,3.8,Sales,HR,Executive,Contract,Hybrid,9.0,129214,14.33,Medium,3,4,10,66.6,4,No,2,1,78.36,36,No,13.1,45,57,Left
E03968,39,Male,Married,Bachelor,26.0,Sales,Sales,Mid,Full-time,Onsite,7.9,44659,14.03,Medium,4,3,4,68.4,6,Yes,2,2,18.07,79,Yes,1.7,4,2,Left
E03969,53,Female,Married,High School,28.1,HR,IT,Mid,Full-time,Remote,2.6,68707,12.53,Low,2,3,13,64.9,17,Yes,1,2,30.02,70,Yes,1.3,15,23,Stayed
E03970,59,Female,Married,PhD,25.5,Manager,IT,Senior,Full-time,Hybrid,4.4,27553,25.55,Medium,1,5,11,39.1,4,Yes,5,1,52.91,82,No,1.6,42,6,Stayed
E03971,24,Female,Single,Master,7.5,Manager,IT,Senior,Contract,Remote,8.1,140870,29.38,High,4,3,12,40.2,2,Yes,1,2,16.73,49,Yes,16.9,50,4,Stayed
E03972,59,Female,Married,High School,24.3,Analyst,IT,Senior,Full-time,Onsite,8.4,17198,10.64,High,1,3,8,61.8,13,No,3,2,41.74,26,Yes,11.0,18,50,Stayed
E03973,24,Female,Single,Diploma,0.9,Manager,Finance,Mid,Contract,Hybrid,6.7,97490,8.84,Low,4,1,6,47.8,4,No,1,2,65.31,62,No,15.8,8,9,Left
E03974,51,Male,Married,High School,11.0,HR,Sales,Entry,Full-time,Remote,7.4,69373,23.1,High,4,2,9,41.9,4,Yes,1,5,79.53,38,Yes,16.4,26,57,Stayed
E03975,22,Male,Married,Bachelor,14.3,Manager,Sales,Entry,Contract,Onsite,2.6,51499,13.49,Low,2,4,4,41.8,14,Yes,5,2,55.08,8,No,13.9,9,20,Left
E03976,51,Male,Married,Master,29.3,Analyst,Sales,Executive,Full-time,Remote,4.4,34372,6.53,Low,2,3,11,53.1,12,No,5,3,50.35,53,No,19.0,24,16,Stayed
E03977,53,Male,Single,Bachelor,14.0,HR,IT,Senior,Full-time,Hybrid,5.8,144779,5.43,Low,4,4,7,65.8,10,No,2,5,39.86,3,No,1.2,53,13,Stayed
E03978,49,Male,Married,PhD,0.9,Consultant,IT,Executive,Contract,Onsite,9.9,21474,8.42,Low,2,5,14,54.8,16,Yes,4,1,43.16,8,Yes,5.3,44,55,Left
E03979,42,Female,Single,PhD,12.7,Analyst,HR,Mid,Full-time,Onsite,8.2,78192,0.04,Low,3,3,11,54.8,11,Yes,1,4,58.58,73,Yes,9.4,54,29,Left
E03980,34,Male,Single,High School,17.7,Consultant,Finance,Mid,Contract,Remote,2.7,38786,28.24,Medium,4,1,11,59.9,1,Yes,2,1,45.65,69,No,15.7,11,5,Stayed
E03981,48,Female,Single,PhD,33.2,Manager,Sales,Mid,Full-time,Remote,4.2,33528,12.91,High,2,4,11,60.4,18,Yes,3,5,38.56,93,Yes,7.5,8,51,Stayed
E03982,57,Male,Married,PhD,33.0,HR,Finance,Executive,Full-time,Onsite,3.0,111191,2.49,Low,1,5,10,66.4,13,No,1,2,66.1,51,Yes,8.4,26,26,Left
E03983,28,Female,Married,Diploma,6.7,Manager,Sales,Senior,Full-time,Hybrid,2.4,107249,4.95,None,1,1,13,36.5,7,Yes,4,4,99.7,99,Yes,13.9,53,47,Left
E03984,43,Female,Married,Diploma,6.9,HR,IT,Executive,Full-time,Hybrid,2.1,91998,9.7,None,1,2,9,69.4,8,No,3,4,36.4,36,No,6.8,37,3,Stayed
E03985,31,Female,Married,Bachelor,6.1,Engineer,IT,Executive,Full-time,Remote,9.7,68399,16.55,None,5,5,10,43.2,16,No,1,4,20.81,72,Yes,19.2,25,25,Stayed
E03986,36,Male,Married,Bachelor,27.7,Manager,Sales,Mid,Contract,Remote,9.2,28892,21.11,High,1,1,13,41.3,11,Yes,5,5,23.26,39,No,7.2,32,0,Left
E03987,36,Male,Married,Diploma,0.7,Manager,Operations,Mid,Contract,Remote,5.3,93549,9.24,High,1,4,13,50.4,17,No,4,1,64.62,64,Yes,11.4,27,42,Stayed
E03988,25,Male,Married,High School,4.9,Manager,IT,Entry,Contract,Hybrid,5.9,111363,28.73,Medium,3,1,10,40.6,4,No,5,3,60.12,98,No,1.1,16,48,Left
E03989,53,Male,Single,Diploma,19.1,Sales,HR,Senior,Full-time,Hybrid,8.5,97370,22.81,Low,3,5,1,39.3,18,Yes,3,4,19.61,14,No,7.3,45,7,Left
E03990,44,Female,Married,Bachelor,9.0,Analyst,IT,Senior,Contract,Remote,6.8,40393,24.77,Medium,5,2,5,68.7,5,No,2,1,46.91,98,No,1.6,18,26,Stayed
E03991,27,Female,Single,Master,3.7,Sales,HR,Senior,Contract,Remote,7.6,138834,9.71,Medium,3,2,7,34.2,18,Yes,5,1,86.88,89,Yes,17.5,24,53,Left
E03992,45,Female,Single,PhD,12.9,HR,Finance,Executive,Full-time,Onsite,8.1,87121,11.43,Low,2,5,6,69.6,18,Yes,4,3,53.01,50,Yes,16.5,39,3,Stayed
